#DaVis 7.2.2 2D-vector 8 238 319 "" "pixel" "" "pixel" "displacement" "pixel"
14	4	0	0
22	4	0	0
30	4	-15.1897	13.9591
38	4	-12.5028	10.3691
46	4	-13.0176	10.3032
54	4	-12.8111	10.09
62	4	-12.5483	9.78079
70	4	-12.2138	9.12611
78	4	-12.05	8.62492
86	4	-11.94	8.47917
94	4	-11.8124	8.25929
102	4	-11.7475	8.06654
110	4	-11.634	7.88903
118	4	-11.4657	7.71607
126	4	-11.4014	7.51038
134	4	-11.1879	7.39952
142	4	-11.2702	7.21793
150	4	-11.0603	7.12184
158	4	-10.9361	6.91523
166	4	-10.813	6.84797
174	4	-10.6909	6.81408
182	4	-10.6554	6.67276
190	4	-10.5862	6.58888
198	4	-10.5124	6.51406
206	4	-10.4042	6.36199
214	4	-10.3722	6.30289
222	4	-10.3046	6.22139
230	4	-10.2598	6.11619
238	4	-10.1605	6.10773
246	4	-9.95008	6.09476
254	4	-9.91637	6.07235
262	4	-9.93306	6.10849
270	4	-9.93417	5.99274
278	4	-9.84577	5.97659
286	4	-9.69802	5.87972
294	4	-9.70992	5.90815
302	4	-9.61859	5.8905
310	4	-9.5947	5.90561
318	4	-9.52268	5.93338
326	4	-9.46937	5.89307
334	4	-9.38018	5.89676
342	4	-9.31474	5.93927
350	4	-9.37458	5.86976
358	4	-9.30639	5.94075
366	4	-9.2035	5.88223
374	4	-9.14853	5.95262
382	4	-9.19747	6.04496
390	4	-9.02253	5.99382
398	4	-8.99285	6.08677
406	4	-8.96447	6.12584
414	4	-8.85536	6.15869
422	4	-8.81687	6.23317
430	4	-8.84599	6.20955
438	4	-8.80211	6.43099
446	4	-8.69684	6.47875
454	4	-8.52861	6.62042
462	4	-8.43656	6.94157
470	4	-8.45578	7.03132
478	4	-8.35989	7.17256
486	4	-8.29728	7.29034
494	4	-8.24155	7.50891
502	4	-8.09695	7.54368
510	4	-8.13898	7.78587
518	4	-8.00335	7.81877
526	4	-8.0194	7.98159
534	4	-7.89707	8.10647
542	4	-7.80978	8.16159
550	4	-7.75127	8.19893
558	4	-7.69386	8.31686
566	4	-7.56349	8.43936
574	4	-7.54681	8.56758
582	4	-7.47141	8.58325
590	4	-7.27202	8.73629
598	4	-7.32203	8.66387
606	4	-7.37571	8.65536
614	4	-7.13471	8.93475
