#DaVis 7.2.2 2D-vector 8 238 319 "" "pixel" "" "pixel" "displacement" "pixel"
14	4	0	0
22	4	0	0
30	4	0	0
38	4	0	0
46	4	0	0
54	4	0	0
62	4	0	0
70	4	0	0
78	4	0	0
86	4	0	0
94	4	0	0
102	4	0	0
110	4	0	0
118	4	-103.615	65.8983
126	4	-102.438	65.956
134	4	-100.193	65.6361
142	4	-98.804	65.4633
150	4	-97.5687	65.1888
158	4	-96.7508	65.5344
166	4	-96.0312	65.9071
174	4	-95.1956	66.1965
182	4	-94.124	66.4003
190	4	-92.9527	66.3536
198	4	-91.4874	66.4078
206	4	-90.3983	66.5723
214	4	-89.1014	66.5659
222	4	-87.8814	66.659
230	4	-87.0102	66.6212
238	4	-85.8518	66.3353
246	4	-84.4245	66.242
254	4	-83.0807	66.095
262	4	-81.9152	65.9611
270	4	-80.8983	65.7312
278	4	-80.246	65.621
286	4	-79.2883	65.603
294	4	-78.5881	65.8183
302	4	-77.8603	66.1892
310	4	-76.8581	66.1665
318	4	-76.5423	66.4086
326	4	-76.0752	66.6441
334	4	-75.3688	66.429
342	4	-74.8188	66.6518
350	4	-74.4802	67.0564
358	4	-73.7173	67.0134
366	4	-73.0681	66.9536
374	4	-72.4399	66.9559
382	4	-71.583	66.7768
390	4	-71.3662	67.0021
398	4	-71.0369	67.0835
406	4	-69.6905	66.6292
414	4	-68.5016	66.0773
422	4	-68.1183	65.9211
430	4	-68.1884	65.8037
438	4	-67.6876	65.904
446	4	-67.1561	65.8025
454	4	-66.7552	65.5795
462	4	-66.6251	65.658
470	4	-66.4853	65.9812
478	4	-65.8538	65.7805
486	4	-65.4775	65.5468
494	4	-64.7551	65.4139
502	4	-64.139	65.2637
510	4	-63.5071	65.1983
518	4	-62.8781	64.8696
526	4	-62.452	64.7842
534	4	-62.1467	64.6316
542	4	-61.9352	64.8544
550	4	-61.7921	64.7979
558	4	-60.4912	64.1285
566	4	-59.8094	63.987
574	4	-58.923	63.5521
582	4	-58.3383	63.2742
590	4	-58.1362	63.1884
598	4	-57.4629	62.8233
606	4	-56.7223	62.6741
614	4	-55.3649	62.1843
622	4	-54.8283	61.7841
630	4	-54.1964	61.7629
638	4	-53.18	61.1848
646	4	-52.4454	61.0002
654	4	-51.5266	60.6758
662	4	-50.9326	60.7305
